Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T157_001,SE_T236_001,SE_T236_002,SE_T236_003,SE_T236_004,SE_T236_005,SE_T236_006,SE_T236_007,SE_T236_008,SE_T236_009,SE_T236_010,SE_T236_011,SE_T145_001,SE_T145_002,SE_T145_003,SE_T145_004,SE_T145_005,SE_T201_001,SE_T201_002,SE_T201_003
"06001442100","14000US06001442100","Census Tract 4421, Alameda County, California","Census Tract 4421, Alameda County, California","ca","140","00","ACSSF","0002985",,,,,"06","001",,,,"442100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5242,7439.472,0.704619866964635,5242,172,414,541,314,250,220,1051,955,562,370,273,120,5242,911,54,25,4049,0,20,183,5242,5059,810,54,25,4049,0,20,101,183,101,0,0,0,0,0,82,0.3425,188,0,0,17,31,0,22,47,35,29,7,5242,126,5116,939,4493,188,188,188
"06001442200","14000US06001442200","Census Tract 4422, Alameda County, California","Census Tract 4422, Alameda County, California","ca","140","00","ACSSF","0002986",,,,,"06","001",,,,"442200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241,4455.534,1.62517007800808,7241,132,581,791,467,420,453,1130,1521,751,413,473,109,7241,1510,127,7,4972,57,236,332,7241,6855,1434,111,7,4972,57,28,246,386,76,16,0,0,0,208,86,0.3559,287,0,0,0,0,100,0,14,31,95,47,7221,446,6775,1233,6049,287,287,287
"06001442301","14000US06001442301","Census Tract 4423.01, Alameda County, California","Census Tract 4423.01, Alameda County, California","ca","140","00","ACSSF","0002987",,,,,"06","001",,,,"442301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878,8840.817,0.551758927068388,4878,302,308,343,233,435,723,774,756,499,288,104,113,4878,1222,313,20,2593,19,428,283,4878,4164,1030,313,20,2581,15,0,205,714,192,0,0,12,4,428,78,0.4589,705,17,78,0,26,170,231,149,31,0,3,4872,304,4568,1573,3244,705,705,698
"06001442302","14000US06001442302","Census Tract 4423.02, Alameda County, California","Census Tract 4423.02, Alameda County, California","ca","140","00","ACSSF","0002988",,,,,"06","001",,,,"442302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5772,15523.6,0.371821027742213,5772,374,409,225,188,517,1069,1010,740,664,301,220,55,5772,1233,741,18,3037,28,541,174,5772,5014,1055,741,18,2998,28,0,174,758,178,0,0,39,0,541,0,0.4302,1385,35,104,133,90,405,344,209,35,15,15,5772,464,5308,1829,3960,1385,1369,1348
"06001442400","14000US06001442400","Census Tract 4424, Alameda County, California","Census Tract 4424, Alameda County, California","ca","140","00","ACSSF","0002989",,,,,"06","001",,,,"442400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6475,10595,0.611137194458044,6475,333,401,242,296,554,1321,858,1074,740,420,141,95,6475,1851,369,88,2479,54,1251,383,6475,4550,1497,338,35,2479,54,6,141,1925,354,31,53,0,0,1245,242,0.3913,648,0,25,49,7,75,222,168,102,0,0,6475,428,6047,1770,4761,648,648,648
"06001442500","14000US06001442500","Census Tract 4425, Alameda County, California","Census Tract 4425, Alameda County, California","ca","140","00","ACSSF","0002990",,,,,"06","001",,,,"442500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7541,9965.767,0.75669037848824,7541,459,330,305,210,541,1327,1144,1137,998,623,290,177,7541,2187,431,147,3010,54,1098,614,7541,5837,1680,431,129,3010,54,177,356,1704,507,0,18,0,0,921,258,0.3556,952,0,0,0,33,400,299,184,20,0,16,7307,697,6610,2160,5037,952,952,952
"06001442601","14000US06001442601","Census Tract 4426.01, Alameda County, California","Census Tract 4426.01, Alameda County, California","ca","140","00","ACSSF","0002991",,,,,"06","001",,,,"442601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012,8794.184,0.456210607925597,4012,137,178,324,205,284,337,632,780,588,294,150,103,4012,1640,31,0,1607,0,581,153,4012,3097,1390,31,0,1571,0,0,105,915,250,0,0,36,0,581,48,0.3328,352,0,0,7,0,85,145,45,61,9,0,3982,41,3941,1191,3028,352,352,352
"06001442602","14000US06001442602","Census Tract 4426.02, Alameda County, California","Census Tract 4426.02, Alameda County, California","ca","140","00","ACSSF","0002992",,,,,"06","001",,,,"442602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051,9908.369,0.509771087742491,5051,295,359,374,250,364,621,699,1079,538,211,148,113,5051,1996,419,4,1783,11,669,169,5051,4110,1749,419,4,1783,11,45,99,941,247,0,0,0,0,624,70,0.4418,719,0,0,33,11,293,212,80,17,37,36,5051,360,4691,1860,3206,719,710,710
"06001442700","14000US06001442700","Census Tract 4427, Alameda County, California","Census Tract 4427, Alameda County, California","ca","140","00","ACSSF","0002993",,,,,"06","001",,,,"442700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227,6772.821,0.476463211412563,3227,218,212,176,195,209,380,518,452,419,229,141,78,3227,1591,137,0,1193,0,99,207,3227,2599,1210,137,0,1193,0,0,59,628,381,0,0,0,0,99,148,0.3677,330,0,0,19,0,80,36,96,29,44,26,3227,141,3086,724,2693,330,330,330
"06001442800","14000US06001442800","Census Tract 4428, Alameda County, California","Census Tract 4428, Alameda County, California","ca","140","00","ACSSF","0002994",,,,,"06","001",,,,"442800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051,6180.012,0.493688387745426,3051,211,175,132,90,253,422,437,518,374,242,147,50,3051,1360,128,0,1285,0,230,48,3051,2579,1116,128,0,1278,0,9,48,472,244,0,0,7,0,221,0,0.3657,229,0,0,0,4,11,59,86,60,9,0,3051,281,2770,963,2106,229,229,229
"06001442900","14000US06001442900","Census Tract 4429, Alameda County, California","Census Tract 4429, Alameda County, California","ca","140","00","ACSSF","0002995",,,,,"06","001",,,,"442900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8069,10112.93,0.79788941107063,8069,471,536,589,241,521,1369,1332,964,1111,517,322,96,8069,3074,257,14,3169,290,632,633,8069,6620,2517,257,14,3169,290,16,357,1449,557,0,0,0,0,616,276,0.3661,749,0,0,15,0,78,284,254,90,16,12,8064,324,7740,2233,6159,749,749,749
"06001443001","14000US06001443001","Census Tract 4430.01, Alameda County, California","Census Tract 4430.01, Alameda County, California","ca","140","00","ACSSF","0002996",,,,,"06","001",,,,"443001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906,9790.83,0.296808324980656,2906,116,156,214,128,215,457,490,483,428,155,62,2,2906,855,91,5,1146,67,616,126,2906,2011,686,91,0,1139,67,0,28,895,169,0,5,7,0,616,98,0.2774,274,0,8,5,0,39,45,97,14,54,12,2906,261,2645,584,2184,274,274,274
"06001443002","14000US06001443002","Census Tract 4430.02, Alameda County, California","Census Tract 4430.02, Alameda County, California","ca","140","00","ACSSF","0002997",,,,,"06","001",,,,"443002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6589,10798.7,0.610166147487942,6589,334,417,560,297,591,716,1082,1240,695,393,235,29,6589,1741,62,27,3497,12,1149,101,6589,5196,1542,62,4,3497,0,0,91,1393,199,0,23,0,12,1149,10,0.3534,564,0,0,8,0,52,229,123,35,107,10,6589,420,6169,1549,4941,564,564,564
"06001443102","14000US06001443102","Census Tract 4431.02, Alameda County, California","Census Tract 4431.02, Alameda County, California","ca","140","00","ACSSF","0002998",,,,,"06","001",,,,"443102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4786,5235.955,0.914064466707954,4786,254,333,472,181,279,279,760,764,736,425,245,58,4786,870,18,5,3528,41,124,200,4786,4520,824,18,5,3528,41,21,83,266,46,0,0,0,0,103,117,0.3643,180,0,0,0,0,0,31,42,12,95,0,4786,168,4618,992,4095,180,180,180
"06001443103","14000US06001443103","Census Tract 4431.03, Alameda County, California","Census Tract 4431.03, Alameda County, California","ca","140","00","ACSSF","0002999",,,,,"06","001",,,,"443103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4034,673.0482,5.99362776970395,4034,171,203,214,240,271,327,469,697,714,389,225,114,4034,384,55,12,3486,0,0,97,4034,3981,331,55,12,3486,0,0,97,53,53,0,0,0,0,0,0,0.3989,95,0,0,0,0,0,0,25,20,29,21,4034,59,3975,965,3382,95,95,95
"06001443104","14000US06001443104","Census Tract 4431.04, Alameda County, California","Census Tract 4431.04, Alameda County, California","ca","140","00","ACSSF","0003000",,,,,"06","001",,,,"443104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481,7685.657,0.713146547397131,5481,238,488,484,323,325,527,877,1108,500,272,288,51,5481,1136,68,15,3825,18,107,312,5481,5193,996,41,15,3825,18,16,282,288,140,27,0,0,0,91,30,0.408,565,6,21,8,29,54,235,108,29,49,26,5481,239,5242,1114,4521,565,565,565
"06001443105","14000US06001443105","Census Tract 4431.05, Alameda County, California","Census Tract 4431.05, Alameda County, California","ca","140","00","ACSSF","0003001",,,,,"06","001",,,,"443105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553,3584.888,1.27005376086685,4553,120,294,408,272,345,304,669,863,690,395,97,96,4553,644,68,4,3640,41,0,156,4553,4553,644,68,4,3640,41,0,156,0,0,0,0,0,0,0,0,0.3536,89,0,0,0,0,0,0,10,27,40,12,4553,130,4423,606,4073,89,77,77
"06001443200","14000US06001443200","Census Tract 4432, Alameda County, California","Census Tract 4432, Alameda County, California","ca","140","00","ACSSF","0003002",,,,,"06","001",,,,"443200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802,720.9016,5.27395184842555,3802,98,288,238,139,229,343,453,690,786,348,190,0,3802,726,12,21,2653,56,28,306,3802,3708,697,12,14,2623,56,0,306,94,29,0,7,30,0,28,0,0.401,62,0,0,0,0,0,0,0,23,39,0,3802,143,3659,742,3340,62,62,62
"06001443301","14000US06001443301","Census Tract 4433.01, Alameda County, California","Census Tract 4433.01, Alameda County, California","ca","140","00","ACSSF","0003003",,,,,"06","001",,,,"443301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173,6850.569,0.609146451643791,4173,294,252,313,250,352,307,802,585,618,253,123,24,4173,1161,164,13,2538,0,7,290,4173,3878,1008,164,13,2538,0,0,155,295,153,0,0,0,0,7,135,0.3124,174,0,0,0,0,0,16,66,65,9,18,4173,129,4044,616,3632,174,174,174
"06001443321","14000US06001443321","Census Tract 4433.21, Alameda County, California","Census Tract 4433.21, Alameda County, California","ca","140","00","ACSSF","0003004",,,,,"06","001",,,,"443321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340,15478.58,0.215782080843618,3340,303,423,136,36,176,476,814,454,301,131,71,19,3340,426,36,0,2626,0,133,119,3340,3112,395,36,0,2618,0,0,63,228,31,0,0,8,0,133,56,0.3284,668,6,6,0,6,211,271,106,43,0,19,3340,77,3263,567,2801,668,668,668
"06001443322","14000US06001443322","Census Tract 4433.22, Alameda County, California","Census Tract 4433.22, Alameda County, California","ca","140","00","ACSSF","0003005",,,,,"06","001",,,,"443322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3204,7226.722,0.443354563804929,3204,179,293,262,109,156,228,695,484,358,334,83,23,3204,774,19,29,2108,55,28,191,3204,3069,728,19,29,2102,55,0,136,135,46,0,0,6,0,28,55,0.3213,123,0,0,4,3,14,6,32,32,24,8,3204,145,3059,473,2783,123,123,123
"06001444100","14000US06001444100","Census Tract 4441, Alameda County, California","Census Tract 4441, Alameda County, California","ca","140","00","ACSSF","0003006",,,,,"06","001",,,,"444100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7555,6620.496,1.141153163644,7555,263,338,498,277,561,874,941,1547,723,581,718,234,7555,3941,75,6,1927,17,826,763,7555,5308,3032,75,6,1913,17,0,265,2247,909,0,0,14,0,826,498,0.4006,381,52,47,0,0,59,142,16,36,29,0,7555,260,7295,2613,5707,381,381,381
"06001444200","14000US06001444200","Census Tract 4442, Alameda County, California","Census Tract 4442, Alameda County, California","ca","140","00","ACSSF","0003007",,,,,"06","001",,,,"444200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6740,8434.242,0.799123393621901,6740,400,443,484,227,651,969,812,999,905,537,241,72,6740,2161,301,34,1891,72,1711,570,6740,4257,1631,301,34,1891,72,0,328,2483,530,0,0,0,0,1711,242,0.3514,372,0,19,0,11,61,56,127,67,10,21,6740,505,6235,1884,4881,372,372,372
"06001444301","14000US06001444301","Census Tract 4443.01, Alameda County, California","Census Tract 4443.01, Alameda County, California","ca","140","00","ACSSF","0003008",,,,,"06","001",,,,"444301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177,4198.909,0.994782215207175,4177,225,336,343,142,382,618,602,571,540,251,133,34,4177,1802,95,0,1218,89,651,322,4177,2848,1376,95,0,1187,89,0,101,1329,426,0,0,31,0,651,221,0.4028,291,0,0,0,0,145,9,62,48,21,6,4177,388,3789,1054,3041,291,291,291
"06001444302","14000US06001444302","Census Tract 4443.02, Alameda County, California","Census Tract 4443.02, Alameda County, California","ca","140","00","ACSSF","0003009",,,,,"06","001",,,,"444302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538,526.801,8.61425767223632,4538,268,295,308,174,559,547,763,728,493,233,160,10,4538,996,202,27,1086,0,1978,249,4538,2232,774,186,19,1086,0,19,148,2306,222,16,8,0,0,1959,101,0.4294,507,7,0,24,20,233,177,29,8,9,0,4538,408,4130,1779,2581,507,507,507
"06001444400","14000US06001444400","Census Tract 4444, Alameda County, California","Census Tract 4444, Alameda County, California","ca","140","00","ACSSF","0003010",,,,,"06","001",,,,"444400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057,12743.88,0.396818054755466,5057,295,230,200,85,377,1005,783,744,884,226,120,108,5057,1287,231,54,1173,0,1986,326,5057,2608,951,216,0,1173,0,9,259,2449,336,15,54,0,0,1977,67,0.3416,645,0,0,24,0,164,313,124,9,11,0,5057,686,4371,1750,2863,645,645,645
"06001444500","14000US06001444500","Census Tract 4445, Alameda County, California","Census Tract 4445, Alameda County, California","ca","140","00","ACSSF","0003011",,,,,"06","001",,,,"444500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850,9055.057,0.756483427722445,6850,355,475,525,327,640,1098,1273,1047,601,295,149,65,6850,1996,709,2,2031,106,1729,277,6850,4416,1428,693,0,2031,106,0,158,2434,568,16,2,0,0,1729,119,0.3853,1209,0,0,23,0,378,406,292,98,0,12,6850,445,6405,2360,4438,1209,1209,1209
"06001444601","14000US06001444601","Census Tract 4446.01, Alameda County, California","Census Tract 4446.01, Alameda County, California","ca","140","00","ACSSF","0003012",,,,,"06","001",,,,"444601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,4574.252,1.1798649260151,5397,254,321,358,222,345,851,700,922,614,512,242,56,5397,2123,303,101,1588,80,827,375,5397,3928,1714,303,51,1559,80,12,209,1469,409,0,50,29,0,815,166,0.3694,225,0,0,0,0,19,27,77,62,16,24,5397,336,5061,1624,3857,225,225,225
"06001444602","14000US06001444602","Census Tract 4446.02, Alameda County, California","Census Tract 4446.02, Alameda County, California","ca","140","00","ACSSF","0003013",,,,,"06","001",,,,"444602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4363,2097.73,2.07986716540772,4363,340,309,199,52,292,866,754,490,602,222,168,69,4363,976,280,17,2486,0,148,456,4363,3866,894,280,9,2486,0,0,197,497,82,0,8,0,0,148,259,0.3789,437,0,0,3,0,36,255,79,64,0,0,4363,330,4033,995,3319,437,437,437
"06001450101","14000US06001450101","Census Tract 4501.01, Alameda County, California","Census Tract 4501.01, Alameda County, California","ca","140","00","ACSSF","0003014",,,,,"06","001",,,,"450101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781,7001.27,0.682876136877854,4781,300,451,316,208,207,1151,858,633,502,84,60,11,4781,1653,446,21,2136,27,28,470,4781,4520,1444,439,21,2136,18,0,462,261,209,7,0,0,9,28,8,0.3698,1227,0,0,0,73,94,170,469,213,176,32,4781,271,4510,544,4165,1227,1227,1227
"06001450102","14000US06001450102","Census Tract 4501.02, Alameda County, California","Census Tract 4501.02, Alameda County, California","ca","140","00","ACSSF","0003015",,,,,"06","001",,,,"450102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7070,1909.998,3.70157429300831,7070,396,490,327,109,614,1396,1861,1017,627,160,29,44,7070,2301,1166,113,1956,38,799,697,7070,5586,1592,1108,98,1956,38,173,621,1484,709,58,15,0,0,626,76,0.3012,531,0,0,0,0,52,139,110,106,109,15,4060,59,4001,486,3672,531,520,531
"06001450200","14000US06001450200","Census Tract 4502, Alameda County, California","Census Tract 4502, Alameda County, California","ca","140","00","ACSSF","0003016",,,,,"06","001",,,,"450200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903,9434.353,0.625692088148671,5903,429,394,191,119,466,1419,1070,865,527,243,158,22,5903,3225,283,0,1958,5,75,357,5903,5323,2754,283,0,1950,5,0,331,580,471,0,0,8,0,75,26,0.3622,1603,0,0,29,53,146,565,460,257,78,15,5863,380,5483,818,4886,1603,1552,1603
"06001450300","14000US06001450300","Census Tract 4503, Alameda County, California","Census Tract 4503, Alameda County, California","ca","140","00","ACSSF","0003017",,,,,"06","001",,,,"450300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081,4283.786,1.1861004761412,5081,315,325,363,219,396,773,658,1099,464,293,115,61,5081,3310,260,66,1054,0,143,248,5081,4357,2842,252,11,1054,0,0,198,724,468,8,55,0,0,143,50,0.3445,486,0,0,7,8,18,91,217,97,48,0,5074,191,4883,722,4500,486,486,478
"06001450400","14000US06001450400","Census Tract 4504, Alameda County, California","Census Tract 4504, Alameda County, California","ca","140","00","ACSSF","0003018",,,,,"06","001",,,,"450400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164,5059.438,1.21831722772461,6164,423,248,544,246,460,929,788,974,823,470,199,60,6164,4313,75,34,1562,1,32,147,6164,5657,3839,75,34,1562,1,0,146,507,474,0,0,0,0,32,1,0.3998,439,12,0,21,18,162,64,53,109,0,0,6154,218,5936,1787,4792,439,439,405
"06001450501","14000US06001450501","Census Tract 4505.01, Alameda County, California","Census Tract 4505.01, Alameda County, California","ca","140","00","ACSSF","0003019",,,,,"06","001",,,,"450501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426,7628.306,0.449116752664491,3426,206,177,181,97,216,346,656,494,492,371,153,37,3426,2307,177,14,697,0,26,205,3426,2954,1985,162,14,697,0,0,96,472,322,15,0,0,0,26,109,0.3772,378,0,0,0,0,9,144,135,59,18,13,3418,145,3273,802,2961,378,378,378
"06001450502","14000US06001450502","Census Tract 4505.02, Alameda County, California","Census Tract 4505.02, Alameda County, California","ca","140","00","ACSSF","0003020",,,,,"06","001",,,,"450502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,1274.076,4.28545769324028,5460,422,445,399,213,359,546,854,975,685,431,121,10,5460,3635,111,11,1238,0,65,400,5460,5021,3309,111,11,1238,0,0,352,439,326,0,0,0,0,65,48,0.3846,209,0,0,0,0,25,20,74,38,52,0,5460,62,5398,691,5181,209,209,209
"06001450601","14000US06001450601","Census Tract 4506.01, Alameda County, California","Census Tract 4506.01, Alameda County, California","ca","140","00","ACSSF","0003021",,,,,"06","001",,,,"450601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665,189.2303,19.3679352954531,3665,182,188,194,157,200,348,441,662,753,346,184,10,3665,2312,131,0,1051,4,35,132,3665,3435,2117,131,0,1051,4,0,132,230,195,0,0,0,0,35,0,0.4534,180,0,0,0,24,45,51,11,36,0,13,3665,83,3582,801,3143,180,170,159
"06001450602","14000US06001450602","Census Tract 4506.02, Alameda County, California","Census Tract 4506.02, Alameda County, California","ca","140","00","ACSSF","0003022",,,,,"06","001",,,,"450602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9773,4070.277,2.40106517868036,9773,453,653,1125,620,503,675,1372,1792,1247,906,409,18,9773,6145,231,15,2825,73,50,434,9773,8887,5550,231,15,2790,73,0,228,886,595,0,0,35,0,50,206,0.3986,970,0,0,12,0,119,274,337,143,61,24,9767,477,9290,1781,8649,970,970,958
"06001450603","14000US06001450603","Census Tract 4506.03, Alameda County, California","Census Tract 4506.03, Alameda County, California","ca","140","00","ACSSF","0003023",,,,,"06","001",,,,"450603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,3293.847,1.53437622104813,5054,368,323,355,233,267,527,834,840,573,524,161,49,5054,3362,42,8,1313,0,106,223,5054,4575,3080,42,8,1313,0,0,132,479,282,0,0,0,0,106,91,0.3629,293,0,0,0,0,37,24,95,67,58,12,5049,197,4852,1067,4184,293,293,293
"06001450604","14000US06001450604","Census Tract 4506.04, Alameda County, California","Census Tract 4506.04, Alameda County, California","ca","140","00","ACSSF","0003024",,,,,"06","001",,,,"450604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,6615.305,0.815835440164202,5397,210,306,479,371,343,417,608,1014,747,556,236,110,5397,3973,24,5,1148,0,58,189,5397,4856,3569,10,5,1148,0,0,124,541,404,14,0,0,0,58,65,0.363,426,0,0,12,35,78,122,67,41,71,0,5397,148,5249,1085,5003,426,426,397
"06001450605","14000US06001450605","Census Tract 4506.05, Alameda County, California","Census Tract 4506.05, Alameda County, California","ca","140","00","ACSSF","0003025",,,,,"06","001",,,,"450605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,5832.988,0.686440632157369,4004,145,264,394,150,179,310,524,771,557,420,232,58,4004,2871,35,2,862,0,31,203,4004,3566,2473,35,2,853,0,0,203,438,398,0,0,9,0,31,0,0.3804,310,0,0,0,0,17,130,68,55,29,11,4004,129,3875,782,3600,310,310,310
"06001450606","14000US06001450606","Census Tract 4506.06, Alameda County, California","Census Tract 4506.06, Alameda County, California","ca","140","00","ACSSF","0003026",,,,,"06","001",,,,"450606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6092,7806.708,0.780354580793425,6092,133,482,476,326,508,367,734,1057,1164,586,215,44,6092,4042,47,4,1428,11,64,496,6092,5723,3761,47,4,1428,11,0,472,369,281,0,0,0,0,64,24,0.293,304,0,0,0,0,13,159,60,7,65,0,6081,65,6016,903,5698,304,304,304
"06001450607","14000US06001450607","Census Tract 4506.07, Alameda County, California","Census Tract 4506.07, Alameda County, California","ca","140","00","ACSSF","0003027",,,,,"06","001",,,,"450607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5239,2811.217,1.86360554566276,5239,241,379,375,189,280,706,765,879,595,452,181,197,5239,3387,236,0,1248,0,134,234,5239,4598,2792,236,0,1248,0,96,226,641,595,0,0,0,0,38,8,0.4595,1441,30,24,75,202,429,212,273,115,64,17,5239,248,4991,1369,4054,1441,1441,1346
"06001450701","14000US06001450701","Census Tract 4507.01, Alameda County, California","Census Tract 4507.01, Alameda County, California","ca","140","00","ACSSF","0003028",,,,,"06","001",,,,"450701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8740,85.02438,102.794051555451,8740,279,491,881,691,672,547,836,2052,1320,655,254,62,8740,5347,58,10,2660,0,188,477,8740,8153,5048,58,10,2660,0,0,377,587,299,0,0,0,0,188,100,0.4454,508,17,23,0,2,106,114,101,73,51,21,8740,109,8631,1143,8284,508,491,491
"06001450741","14000US06001450741","Census Tract 4507.41, Alameda County, California","Census Tract 4507.41, Alameda County, California","ca","140","00","ACSSF","0003029",,,,,"06","001",,,,"450741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180,6395.169,0.809986378315266,5180,93,355,439,234,451,691,586,985,581,349,262,154,5180,3705,248,8,794,0,236,189,5180,4025,2879,215,8,794,0,0,129,1155,826,33,0,0,0,236,60,0.4615,761,20,46,21,0,74,274,172,71,53,30,5042,384,4658,928,4147,761,761,761
"06001450742","14000US06001450742","Census Tract 4507.42, Alameda County, California","Census Tract 4507.42, Alameda County, California","ca","140","00","ACSSF","0003030",,,,,"06","001",,,,"450742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811,1606.189,2.99528916736294,4811,152,341,311,283,282,362,617,929,712,442,249,131,4811,3475,21,0,1158,0,18,139,4811,4307,3000,21,0,1158,0,9,119,504,475,0,0,0,0,9,20,0.3922,379,0,6,0,80,33,62,78,49,49,22,4811,51,4760,960,4439,379,379,379
"06001450743","14000US06001450743","Census Tract 4507.43, Alameda County, California","Census Tract 4507.43, Alameda County, California","ca","140","00","ACSSF","0003031",,,,,"06","001",,,,"450743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6112,3653.134,1.67308381351574,6112,545,653,378,311,315,1044,1283,717,511,125,210,20,6112,2039,335,12,3307,113,14,292,6112,5631,1668,335,12,3307,113,0,196,481,371,0,0,0,0,14,96,0.3425,1387,0,0,0,11,114,464,556,198,35,9,6104,307,5797,770,5279,1387,1387,1376
"06001450744","14000US06001450744","Census Tract 4507.44, Alameda County, California","Census Tract 4507.44, Alameda County, California","ca","140","00","ACSSF","0003032",,,,,"06","001",,,,"450744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356,5256.653,1.01889931536362,5356,305,441,592,274,365,285,665,1139,642,312,212,124,5356,3465,117,29,1463,39,125,118,5356,4800,3094,117,20,1432,39,0,98,556,371,0,9,31,0,125,20,0.3373,487,0,0,0,10,118,72,80,50,143,14,5356,215,5141,991,4719,487,487,487
